,Corp ID,Corp Name,School ID,School Name,County,SC 2016,SpecEd 2016,SpecEd Perc,Enrollment 2016,District ID,District
456,9200,Archdiocese of Indianapolis,D842,Seton Catholic High School,Wayne,80.0,15.0,9.74,154.0,8385,Richmond Community Schools
457,9200,Archdiocese of Indianapolis,D842,Seton Catholic High School,Wayne,80.0,15.0,9.74,154.0,7950,Union County/College Corner Joint School District
458,9205,Diocese of Gary,B755,Aquinas School at Saint Andrew's,Lake,79.0,4.0,3.31,121.0,4660,Crown Point Community School Corporation
459,9205,Diocese of Gary,B755,Aquinas School at Saint Andrew's,Lake,79.0,4.0,3.31,121.0,4690,Gary Community School Corporation
460,9205,Diocese of Gary,B755,Aquinas School at Saint Andrew's,Lake,79.0,4.0,3.31,121.0,4615,Lake Central School Corporation
461,9205,Diocese of Gary,B755,Aquinas School at Saint Andrew's,Lake,79.0,4.0,3.31,121.0,4600,Merrillville Community School
462,9205,Diocese of Gary,B755,Aquinas School at Saint Andrew's,Lake,79.0,4.0,3.31,121.0,6520,Porter Township School Corporation
463,9205,Diocese of Gary,B755,Aquinas School at Saint Andrew's,Lake,79.0,4.0,3.31,121.0,4730,School City of Hobart
464,9205,Diocese of Gary,B760,Andrean High School,Lake,161.0,5.0,1.02,492.0,4660,Crown Point Community School Corporation
465,9205,Diocese of Gary,B760,Andrean High School,Lake,161.0,5.0,1.02,492.0,6470,Duneland School Corporation
466,9205,Diocese of Gary,B760,Andrean High School,Lake,161.0,5.0,1.02,492.0,4690,Gary Community School Corporation
467,9205,Diocese of Gary,B760,Andrean High School,Lake,161.0,5.0,1.02,492.0,4700,Griffith Public Schools
468,9205,Diocese of Gary,B760,Andrean High School,Lake,161.0,5.0,1.02,492.0,4580,Hanover Community School Corporation
469,9205,Diocese of Gary,B760,Andrean High School,Lake,161.0,5.0,1.02,492.0,4615,Lake Central School Corporation
470,9205,Diocese of Gary,B760,Andrean High School,Lake,161.0,5.0,1.02,492.0,4650,Lake Ridge Schools
471,9205,Diocese of Gary,B760,Andrean High School,Lake,161.0,5.0,1.02,492.0,4600,Merrillville Community School
472,9205,Diocese of Gary,B760,Andrean High School,Lake,161.0,5.0,1.02,492.0,6550,Portage Township Schools
473,9205,Diocese of Gary,B760,Andrean High School,Lake,161.0,5.0,1.02,492.0,4590,River Forest Community School Corporation
474,9205,Diocese of Gary,B760,Andrean High School,Lake,161.0,5.0,1.02,492.0,4670,School City of East Chicago
475,9205,Diocese of Gary,B760,Andrean High School,Lake,161.0,5.0,1.02,492.0,4710,School City of Hammond
476,9205,Diocese of Gary,B760,Andrean High School,Lake,161.0,5.0,1.02,492.0,4730,School City of Hobart
477,9205,Diocese of Gary,B760,Andrean High School,Lake,161.0,5.0,1.02,492.0,4720,School Town of Highland
478,9205,Diocese of Gary,B760,Andrean High School,Lake,161.0,5.0,1.02,492.0,4740,School Town of Munster
479,9205,Diocese of Gary,B760,Andrean High School,Lake,161.0,5.0,1.02,492.0,4645,Tri-Creek School Corporation
480,9205,Diocese of Gary,B775,Saint Michael School,Lake,25.0,10.0,4.41,227.0,4690,Gary Community School Corporation
481,9205,Diocese of Gary,B775,Saint Michael School,Lake,25.0,10.0,4.41,227.0,4615,Lake Central School Corporation
482,9205,Diocese of Gary,B775,Saint Michael School,Lake,25.0,10.0,4.41,227.0,4600,Merrillville Community School
483,9205,Diocese of Gary,B775,Saint Michael School,Lake,25.0,10.0,4.41,227.0,4720,School Town of Highland
484,9205,Diocese of Gary,B780,Saint John Evangelist School,Lake,34.0,21.0,5.65,372.0,4660,Crown Point Community School Corporation
485,9205,Diocese of Gary,B780,Saint John Evangelist School,Lake,34.0,21.0,5.65,372.0,4580,Hanover Community School Corporation
486,9205,Diocese of Gary,B780,Saint John Evangelist School,Lake,34.0,21.0,5.65,372.0,4615,Lake Central School Corporation
487,9205,Diocese of Gary,B780,Saint John Evangelist School,Lake,34.0,21.0,5.65,372.0,4645,Tri-Creek School Corporation
488,9205,Diocese of Gary,B835,Saint Mary Catholic Community School,Lake,108.0,13.0,2.57,505.0,4660,Crown Point Community School Corporation
489,9205,Diocese of Gary,B835,Saint Mary Catholic Community School,Lake,108.0,13.0,2.57,505.0,4690,Gary Community School Corporation
490,9205,Diocese of Gary,B835,Saint Mary Catholic Community School,Lake,108.0,13.0,2.57,505.0,4615,Lake Central School Corporation
491,9205,Diocese of Gary,B835,Saint Mary Catholic Community School,Lake,108.0,13.0,2.57,505.0,4650,Lake Ridge Schools
492,9205,Diocese of Gary,B835,Saint Mary Catholic Community School,Lake,108.0,13.0,2.57,505.0,4600,Merrillville Community School
493,9205,Diocese of Gary,B835,Saint Mary Catholic Community School,Lake,108.0,13.0,2.57,505.0,5945,North Newton School Corporation
494,9205,Diocese of Gary,B835,Saint Mary Catholic Community School,Lake,108.0,13.0,2.57,505.0,6550,Portage Township Schools
495,9205,Diocese of Gary,B835,Saint Mary Catholic Community School,Lake,108.0,13.0,2.57,505.0,6520,Porter Township School Corporation
496,9205,Diocese of Gary,B835,Saint Mary Catholic Community School,Lake,108.0,13.0,2.57,505.0,4590,River Forest Community School Corporation
497,9205,Diocese of Gary,B835,Saint Mary Catholic Community School,Lake,108.0,13.0,2.57,505.0,4730,School City of Hobart
498,9205,Diocese of Gary,B835,Saint Mary Catholic Community School,Lake,108.0,13.0,2.57,505.0,4645,Tri-Creek School Corporation
499,9205,Diocese of Gary,B865,Saint Stanislaus School,Lake,166.0,6.0,2.84,211.0,4690,Gary Community School Corporation
500,9205,Diocese of Gary,B865,Saint Stanislaus School,Lake,166.0,6.0,2.84,211.0,4670,School City of East Chicago
501,9205,Diocese of Gary,B865,Saint Stanislaus School,Lake,166.0,6.0,2.84,211.0,4710,School City of Hammond
502,9205,Diocese of Gary,B930,Saint Mary School,Lake,132.0,7.0,2.8,250.0,4690,Gary Community School Corporation
503,9205,Diocese of Gary,B930,Saint Mary School,Lake,132.0,7.0,2.8,250.0,4700,Griffith Public Schools
504,9205,Diocese of Gary,B930,Saint Mary School,Lake,132.0,7.0,2.8,250.0,4615,Lake Central School Corporation
505,9205,Diocese of Gary,B930,Saint Mary School,Lake,132.0,7.0,2.8,250.0,4650,Lake Ridge Schools
506,9205,Diocese of Gary,B930,Saint Mary School,Lake,132.0,7.0,2.8,250.0,4600,Merrillville Community School
507,9205,Diocese of Gary,B930,Saint Mary School,Lake,132.0,7.0,2.8,250.0,4670,School City of East Chicago
508,9205,Diocese of Gary,B930,Saint Mary School,Lake,132.0,7.0,2.8,250.0,4710,School City of Hammond
509,9205,Diocese of Gary,B930,Saint Mary School,Lake,132.0,7.0,2.8,250.0,4730,School City of Hobart
510,9205,Diocese of Gary,B930,Saint Mary School,Lake,132.0,7.0,2.8,250.0,4720,School Town of Highland
511,9205,Diocese of Gary,B950,Saint Casimir School,Lake,330.0,12.0,2.56,468.0,4690,Gary Community School Corporation
512,9205,Diocese of Gary,B950,Saint Casimir School,Lake,330.0,12.0,2.56,468.0,4700,Griffith Public Schools
513,9205,Diocese of Gary,B950,Saint Casimir School,Lake,330.0,12.0,2.56,468.0,4600,Merrillville Community School
514,9205,Diocese of Gary,B950,Saint Casimir School,Lake,330.0,12.0,2.56,468.0,4670,School City of East Chicago
515,9205,Diocese of Gary,B950,Saint Casimir School,Lake,330.0,12.0,2.56,468.0,4710,School City of Hammond
516,9205,Diocese of Gary,B950,Saint Casimir School,Lake,330.0,12.0,2.56,468.0,4760,Whiting School City
517,9205,Diocese of Gary,B960,Saint John Bosco School,Lake,167.0,12.0,5.24,229.0,4615,Lake Central School Corporation
518,9205,Diocese of Gary,B960,Saint John Bosco School,Lake,167.0,12.0,5.24,229.0,4670,School City of East Chicago
519,9205,Diocese of Gary,B960,Saint John Bosco School,Lake,167.0,12.0,5.24,229.0,4710,School City of Hammond
520,9205,Diocese of Gary,B960,Saint John Bosco School,Lake,167.0,12.0,5.24,229.0,4730,School City of Hobart
521,9205,Diocese of Gary,B960,Saint John Bosco School,Lake,167.0,12.0,5.24,229.0,4740,School Town of Munster
522,9205,Diocese of Gary,B965,Saint John The Baptist School,Lake,96.0,16.0,4.2,381.0,4615,Lake Central School Corporation
523,9205,Diocese of Gary,B965,Saint John The Baptist School,Lake,96.0,16.0,4.2,381.0,6520,Porter Township School Corporation
524,9205,Diocese of Gary,B965,Saint John The Baptist School,Lake,96.0,16.0,4.2,381.0,4670,School City of East Chicago
525,9205,Diocese of Gary,B965,Saint John The Baptist School,Lake,96.0,16.0,4.2,381.0,4710,School City of Hammond
526,9205,Diocese of Gary,B965,Saint John The Baptist School,Lake,96.0,16.0,4.2,381.0,4760,Whiting School City
527,9205,Diocese of Gary,B970,Bishop Noll Institute,Lake,276.0,2.0,0.38,528.0,4660,Crown Point Community School Corporation
528,9205,Diocese of Gary,B970,Bishop Noll Institute,Lake,276.0,2.0,0.38,528.0,4690,Gary Community School Corporation
529,9205,Diocese of Gary,B970,Bishop Noll Institute,Lake,276.0,2.0,0.38,528.0,4700,Griffith Public Schools
530,9205,Diocese of Gary,B970,Bishop Noll Institute,Lake,276.0,2.0,0.38,528.0,4615,Lake Central School Corporation
531,9205,Diocese of Gary,B970,Bishop Noll Institute,Lake,276.0,2.0,0.38,528.0,4680,Lake Station Community Schools
532,9205,Diocese of Gary,B970,Bishop Noll Institute,Lake,276.0,2.0,0.38,528.0,4600,Merrillville Community School
533,9205,Diocese of Gary,B970,Bishop Noll Institute,Lake,276.0,2.0,0.38,528.0,4670,School City of East Chicago
534,9205,Diocese of Gary,B970,Bishop Noll Institute,Lake,276.0,2.0,0.38,528.0,4710,School City of Hammond
535,9205,Diocese of Gary,B970,Bishop Noll Institute,Lake,276.0,2.0,0.38,528.0,4720,School Town of Highland
536,9205,Diocese of Gary,B970,Bishop Noll Institute,Lake,276.0,2.0,0.38,528.0,4740,School Town of Munster
537,9205,Diocese of Gary,B970,Bishop Noll Institute,Lake,276.0,2.0,0.38,528.0,4760,Whiting School City
538,9205,Diocese of Gary,C025,Our Lady Of Grace School,Lake,90.0,12.0,8.11,148.0,4690,Gary Community School Corporation
539,9205,Diocese of Gary,C025,Our Lady Of Grace School,Lake,90.0,12.0,8.11,148.0,4615,Lake Central School Corporation
540,9205,Diocese of Gary,C025,Our Lady Of Grace School,Lake,90.0,12.0,8.11,148.0,4650,Lake Ridge Schools
541,9205,Diocese of Gary,C025,Our Lady Of Grace School,Lake,90.0,12.0,8.11,148.0,4600,Merrillville Community School
542,9205,Diocese of Gary,C025,Our Lady Of Grace School,Lake,90.0,12.0,8.11,148.0,4670,School City of East Chicago
543,9205,Diocese of Gary,C025,Our Lady Of Grace School,Lake,90.0,12.0,8.11,148.0,4710,School City of Hammond
544,9205,Diocese of Gary,C025,Our Lady Of Grace School,Lake,90.0,12.0,8.11,148.0,4720,School Town of Highland
545,9205,Diocese of Gary,C060,Saint Thomas More School,Lake,72.0,32.0,6.57,487.0,4690,Gary Community School Corporation
546,9205,Diocese of Gary,C060,Saint Thomas More School,Lake,72.0,32.0,6.57,487.0,4700,Griffith Public Schools
547,9205,Diocese of Gary,C060,Saint Thomas More School,Lake,72.0,32.0,6.57,487.0,4615,Lake Central School Corporation
548,9205,Diocese of Gary,C060,Saint Thomas More School,Lake,72.0,32.0,6.57,487.0,4670,School City of East Chicago
549,9205,Diocese of Gary,C060,Saint Thomas More School,Lake,72.0,32.0,6.57,487.0,4710,School City of Hammond
550,9205,Diocese of Gary,C060,Saint Thomas More School,Lake,72.0,32.0,6.57,487.0,4720,School Town of Highland
551,9205,Diocese of Gary,C060,Saint Thomas More School,Lake,72.0,32.0,6.57,487.0,4740,School Town of Munster
552,9205,Diocese of Gary,C105,Notre Dame Elementary School,LaPorte,71.0,10.0,4.65,215.0,4945,LaPorte Community School Corporation
553,9205,Diocese of Gary,C105,Notre Dame Elementary School,LaPorte,71.0,10.0,4.65,215.0,4925,Michigan City Area Schools
554,9205,Diocese of Gary,C105,Notre Dame Elementary School,LaPorte,71.0,10.0,4.65,215.0,4805,New Prairie United School Corporation
555,9205,Diocese of Gary,C110,Queen Of All Saints School,LaPorte,99.0,20.0,10.81,185.0,4925,Michigan City Area Schools
556,9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,LaPorte,84.0,12.0,10.08,119.0,4925,Michigan City Area Schools
557,9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,LaPorte,84.0,12.0,10.08,119.0,6550,Portage Township Schools
558,9205,Diocese of Gary,C125,Marquette Catholic High School,LaPorte,125.0,9.0,3.3,273.0,6470,Duneland School Corporation
559,9205,Diocese of Gary,C125,Marquette Catholic High School,LaPorte,125.0,9.0,3.3,273.0,4690,Gary Community School Corporation
560,9205,Diocese of Gary,C125,Marquette Catholic High School,LaPorte,125.0,9.0,3.3,273.0,4680,Lake Station Community Schools
561,9205,Diocese of Gary,C125,Marquette Catholic High School,LaPorte,125.0,9.0,3.3,273.0,4945,LaPorte Community School Corporation
562,9205,Diocese of Gary,C125,Marquette Catholic High School,LaPorte,125.0,9.0,3.3,273.0,4925,Michigan City Area Schools
563,9205,Diocese of Gary,C125,Marquette Catholic High School,LaPorte,125.0,9.0,3.3,273.0,6550,Portage Township Schools
564,9205,Diocese of Gary,C125,Marquette Catholic High School,LaPorte,125.0,9.0,3.3,273.0,6520,Porter Township School Corporation
565,9205,Diocese of Gary,C125,Marquette Catholic High School,LaPorte,125.0,9.0,3.3,273.0,4730,School City of Hobart
566,9205,Diocese of Gary,C125,Marquette Catholic High School,LaPorte,125.0,9.0,3.3,273.0,6560,Valparaiso Community Schools
567,9205,Diocese of Gary,D050,Saint Patrick School,Porter,12.0,13.0,4.47,291.0,6470,Duneland School Corporation
568,9205,Diocese of Gary,D050,Saint Patrick School,Porter,12.0,13.0,4.47,291.0,4690,Gary Community School Corporation
569,9205,Diocese of Gary,D050,Saint Patrick School,Porter,12.0,13.0,4.47,291.0,4925,Michigan City Area Schools
570,9205,Diocese of Gary,D050,Saint Patrick School,Porter,12.0,13.0,4.47,291.0,6550,Portage Township Schools
571,9205,Diocese of Gary,D065,Nativity of Our Savior School,Porter,64.0,9.0,6.34,142.0,6470,Duneland School Corporation
572,9205,Diocese of Gary,D065,Nativity of Our Savior School,Porter,64.0,9.0,6.34,142.0,4690,Gary Community School Corporation
573,9205,Diocese of Gary,D065,Nativity of Our Savior School,Porter,64.0,9.0,6.34,142.0,4680,Lake Station Community Schools
574,9205,Diocese of Gary,D065,Nativity of Our Savior School,Porter,64.0,9.0,6.34,142.0,6550,Portage Township Schools
575,9205,Diocese of Gary,D065,Nativity of Our Savior School,Porter,64.0,9.0,6.34,142.0,4730,School City of Hobart
576,9205,Diocese of Gary,D065,Nativity of Our Savior School,Porter,64.0,9.0,6.34,142.0,6560,Valparaiso Community Schools
577,9205,Diocese of Gary,D085,Saint Paul Catholic School,Porter,16.0,15.0,5.36,280.0,6470,Duneland School Corporation
578,9205,Diocese of Gary,D085,Saint Paul Catholic School,Porter,16.0,15.0,5.36,280.0,6510,East Porter County School Corporation
579,9205,Diocese of Gary,D085,Saint Paul Catholic School,Porter,16.0,15.0,5.36,280.0,6520,Porter Township School Corporation
580,9205,Diocese of Gary,D085,Saint Paul Catholic School,Porter,16.0,15.0,5.36,280.0,6560,Valparaiso Community Schools
581,9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,Benton,45.0,19.0,22.35,85.0,395,Benton Community School Corporation
582,9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Delaware,25.0,7.0,15.22,46.0,6820,Monroe Central School Corporation
583,9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Delaware,25.0,7.0,15.22,46.0,1970,Muncie Community Schools
584,9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Delaware,25.0,7.0,15.22,46.0,6825,Randolph Central School Corporation
585,9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Delaware,25.0,7.0,15.22,46.0,6795,Union School Corporation
586,9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Delaware,55.0,9.0,5.96,151.0,5265,Alexandria Community School Corporation
587,9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Delaware,55.0,9.0,5.96,151.0,5275,Anderson Community School Corporation
588,9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Delaware,55.0,9.0,5.96,151.0,3405,Blue River Valley Schools
589,9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Delaware,55.0,9.0,5.96,151.0,1895,Liberty-Perry Community School Corporation
590,9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Delaware,55.0,9.0,5.96,151.0,1970,Muncie Community Schools
591,9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Delaware,55.0,9.0,5.96,151.0,6795,Union School Corporation
592,9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Delaware,55.0,9.0,5.96,151.0,1885,Wes-Del Community Schools
593,9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Delaware,55.0,9.0,5.96,151.0,1910,Yorktown Community Schools
594,9210,Diocese of Lafayette Catholic Sch,B155,Saint Paul Parish School,Grant,57.0,8.0,6.72,119.0,2815,Eastbrook Community School Corporation
595,9210,Diocese of Lafayette Catholic Sch,B155,Saint Paul Parish School,Grant,57.0,8.0,6.72,119.0,2865,Marion Community Schools
596,9210,Diocese of Lafayette Catholic Sch,B155,Saint Paul Parish School,Grant,57.0,8.0,6.72,119.0,2855,Mississinewa Community School Corporation
597,9210,Diocese of Lafayette Catholic Sch,B215,Our Lady Of Mt Carmel School,,,24.0,3.75,640.0,None,
598,9210,Diocese of Lafayette Catholic Sch,B216,Saint Maria Goretti School,,,33.0,7.47,442.0,None,
599,9210,Diocese of Lafayette Catholic Sch,B227,Saint Louis de Montfort School,,,16.0,3.27,490.0,None,
600,9210,Diocese of Lafayette Catholic Sch,B246,Our Lady of Grace School,Hamilton,56.0,23.0,8.04,286.0,3025,Hamilton Heights School Corporation
601,9210,Diocese of Lafayette Catholic Sch,B246,Our Lady of Grace School,Hamilton,56.0,23.0,8.04,286.0,3005,Hamilton Southeastern Schools
602,9210,Diocese of Lafayette Catholic Sch,B246,Our Lady of Grace School,Hamilton,56.0,23.0,8.04,286.0,3070,Noblesville Schools
603,9210,Diocese of Lafayette Catholic Sch,B249,Guerin Catholic High School,Hamilton,59.0,37.0,4.88,758.0,5275,Anderson Community School Corporation
604,9210,Diocese of Lafayette Catholic Sch,B249,Guerin Catholic High School,Hamilton,59.0,37.0,4.88,758.0,3060,Carmel Clay Schools
605,9210,Diocese of Lafayette Catholic Sch,B249,Guerin Catholic High School,Hamilton,59.0,37.0,4.88,758.0,5280,Elwood Community School Corporation
606,9210,Diocese of Lafayette Catholic Sch,B249,Guerin Catholic High School,Hamilton,59.0,37.0,4.88,758.0,3005,Hamilton Southeastern Schools
607,9210,Diocese of Lafayette Catholic Sch,B249,Guerin Catholic High School,Hamilton,59.0,37.0,4.88,758.0,3500,Kokomo-Center Township Consolidated School Corporation
608,9210,Diocese of Lafayette Catholic Sch,B249,Guerin Catholic High School,Hamilton,59.0,37.0,4.88,758.0,5330,M S D Lawrence Township
609,9210,Diocese of Lafayette Catholic Sch,B249,Guerin Catholic High School,Hamilton,59.0,37.0,4.88,758.0,5370,M S D Washington Township
610,9210,Diocese of Lafayette Catholic Sch,B249,Guerin Catholic High School,Hamilton,59.0,37.0,4.88,758.0,3070,Noblesville Schools
611,9210,Diocese of Lafayette Catholic Sch,B249,Guerin Catholic High School,Hamilton,59.0,37.0,4.88,758.0,3460,Taylor Community School Corporation
612,9210,Diocese of Lafayette Catholic Sch,B249,Guerin Catholic High School,Hamilton,59.0,37.0,4.88,758.0,3030,Westfield-Washington Schools
613,9210,Diocese of Lafayette Catholic Sch,B395,Saints Joan of Arc & Patrick School,Howard,150.0,38.0,14.23,267.0,750,Carroll Consolidated School Corporation
614,9210,Diocese of Lafayette Catholic Sch,B395,Saints Joan of Arc & Patrick School,Howard,150.0,38.0,14.23,267.0,755,Delphi Community School Corporation
615,9210,Diocese of Lafayette Catholic Sch,B395,Saints Joan of Arc & Patrick School,Howard,150.0,38.0,14.23,267.0,3500,Kokomo-Center Township Consolidated School Corporation
616,9210,Diocese of Lafayette Catholic Sch,B395,Saints Joan of Arc & Patrick School,Howard,150.0,38.0,14.23,267.0,5615,Maconaquah School Corporation
617,9210,Diocese of Lafayette Catholic Sch,B395,Saints Joan of Arc & Patrick School,Howard,150.0,38.0,14.23,267.0,3470,Northwestern School Corporation
618,9210,Diocese of Lafayette Catholic Sch,B395,Saints Joan of Arc & Patrick School,Howard,150.0,38.0,14.23,267.0,815,Southeastern School Corporation
619,9210,Diocese of Lafayette Catholic Sch,B395,Saints Joan of Arc & Patrick School,Howard,150.0,38.0,14.23,267.0,3460,Taylor Community School Corporation
620,9210,Diocese of Lafayette Catholic Sch,B395,Saints Joan of Arc & Patrick School,Howard,150.0,38.0,14.23,267.0,3490,Western School Corporation
621,9210,Diocese of Lafayette Catholic Sch,B475,Saint Augustine School,Jasper,26.0,11.0,10.78,102.0,5945,North Newton School Corporation
622,9210,Diocese of Lafayette Catholic Sch,B475,Saint Augustine School,Jasper,26.0,11.0,10.78,102.0,3815,Rensselaer Central School Corporation
623,9210,Diocese of Lafayette Catholic Sch,C190,Saint Mary School,Madison,45.0,3.0,3.57,84.0,5265,Alexandria Community School Corporation
624,9210,Diocese of Lafayette Catholic Sch,C190,Saint Mary School,Madison,45.0,3.0,3.57,84.0,5275,Anderson Community School Corporation
625,9210,Diocese of Lafayette Catholic Sch,C190,Saint Mary School,Madison,45.0,3.0,3.57,84.0,5280,Elwood Community School Corporation
626,9210,Diocese of Lafayette Catholic Sch,C190,Saint Mary School,Madison,45.0,3.0,3.57,84.0,5245,Frankton-Lapel Community Schools
627,9210,Diocese of Lafayette Catholic Sch,C190,Saint Mary School,Madison,45.0,3.0,3.57,84.0,5625,Oak Hill United School Corporation
628,None,,C205,Saint Ambrose School,Madison,9.0,,,,None,
629,None,,C210,Saint Mary School,Madison,9.0,,,,None,
630,9210,Diocese of Lafayette Catholic Sch,D415,Central Catholic Jr/Sr High School,Tippecanoe,168.0,22.0,5.08,433.0,1160,Clinton Prairie School Corporation
631,9210,Diocese of Lafayette Catholic Sch,D415,Central Catholic Jr/Sr High School,Tippecanoe,168.0,22.0,5.08,433.0,755,Delphi Community School Corporation
632,9210,Diocese of Lafayette Catholic Sch,D415,Central Catholic Jr/Sr High School,Tippecanoe,168.0,22.0,5.08,433.0,7855,Lafayette School Corporation
633,9210,Diocese of Lafayette Catholic Sch,D415,Central Catholic Jr/Sr High School,Tippecanoe,168.0,22.0,5.08,433.0,1180,Rossville Consolidated School District
634,9210,Diocese of Lafayette Catholic Sch,D415,Central Catholic Jr/Sr High School,Tippecanoe,168.0,22.0,5.08,433.0,7865,Tippecanoe School Corporation
635,9210,Diocese of Lafayette Catholic Sch,D415,Central Catholic Jr/Sr High School,Tippecanoe,168.0,22.0,5.08,433.0,8565,Twin Lakes School Corporation
636,9210,Diocese of Lafayette Catholic Sch,D415,Central Catholic Jr/Sr High School,Tippecanoe,168.0,22.0,5.08,433.0,7875,West Lafayette Community School Corporation
637,9210,Diocese of Lafayette Catholic Sch,D420,Saint Boniface School,Tippecanoe,62.0,12.0,9.3,129.0,1150,Clinton Central School Corporation
638,9210,Diocese of Lafayette Catholic Sch,D420,Saint Boniface School,Tippecanoe,62.0,12.0,9.3,129.0,7855,Lafayette School Corporation
639,9210,Diocese of Lafayette Catholic Sch,D420,Saint Boniface School,Tippecanoe,62.0,12.0,9.3,129.0,7865,Tippecanoe School Corporation
640,9210,Diocese of Lafayette Catholic Sch,D420,Saint Boniface School,Tippecanoe,62.0,12.0,9.3,129.0,8565,Twin Lakes School Corporation
641,9210,Diocese of Lafayette Catholic Sch,D425,Saint Lawrence Elementary School,Tippecanoe,100.0,18.0,6.77,266.0,755,Delphi Community School Corporation
642,9210,Diocese of Lafayette Catholic Sch,D425,Saint Lawrence Elementary School,Tippecanoe,100.0,18.0,6.77,266.0,8525,Frontier School Corporation
643,9210,Diocese of Lafayette Catholic Sch,D425,Saint Lawrence Elementary School,Tippecanoe,100.0,18.0,6.77,266.0,7855,Lafayette School Corporation
644,9210,Diocese of Lafayette Catholic Sch,D425,Saint Lawrence Elementary School,Tippecanoe,100.0,18.0,6.77,266.0,7865,Tippecanoe School Corporation
645,9210,Diocese of Lafayette Catholic Sch,D425,Saint Lawrence Elementary School,Tippecanoe,100.0,18.0,6.77,266.0,7875,West Lafayette Community School Corporation
646,9210,Diocese of Lafayette Catholic Sch,D430,Saint Mary Cathedral School,Tippecanoe,75.0,15.0,8.88,169.0,395,Benton Community School Corporation
647,9210,Diocese of Lafayette Catholic Sch,D430,Saint Mary Cathedral School,Tippecanoe,75.0,15.0,8.88,169.0,755,Delphi Community School Corporation
648,9210,Diocese of Lafayette Catholic Sch,D430,Saint Mary Cathedral School,Tippecanoe,75.0,15.0,8.88,169.0,7855,Lafayette School Corporation
649,9210,Diocese of Lafayette Catholic Sch,D430,Saint Mary Cathedral School,Tippecanoe,75.0,15.0,8.88,169.0,7865,Tippecanoe School Corporation
650,9215,Diocese of Evansville,A660,Washington Catholic Middle/High School,Daviess,109.0,16.0,9.3,172.0,1315,Barr-Reeve Community Schools
651,9215,Diocese of Evansville,A660,Washington Catholic Middle/High School,Daviess,109.0,16.0,9.3,172.0,4315,North Knox School Corporation
652,9215,Diocese of Evansville,A660,Washington Catholic Middle/High School,Daviess,109.0,16.0,9.3,172.0,4335,Vincennes Community School Corporation
653,9215,Diocese of Evansville,A660,Washington Catholic Middle/High School,Daviess,109.0,16.0,9.3,172.0,1405,Washington Community Schools
654,9215,Diocese of Evansville,A665,Washington Catholic Elementary School,Daviess,125.0,14.0,7.49,187.0,1405,Washington Community Schools
655,9215,Diocese of Evansville,A871,Holy Trinity Catholic School,Dubois,82.0,39.0,11.14,350.0,2120,Greater Jasper Consolidated Schools
656,9215,Diocese of Evansville,A871,Holy Trinity Catholic School,Dubois,82.0,39.0,11.14,350.0,5740,Monroe County Community School Corporation
657,9215,Diocese of Evansville,A871,Holy Trinity Catholic School,Dubois,82.0,39.0,11.14,350.0,7385,North Spencer County School Corporation
658,9215,Diocese of Evansville,A871,Holy Trinity Catholic School,Dubois,82.0,39.0,11.14,350.0,2040,Northeast Dubois County School Corporation
659,9215,Diocese of Evansville,A871,Holy Trinity Catholic School,Dubois,82.0,39.0,11.14,350.0,2110,Southwest Dubois County School Corporation
660,9215,Diocese of Evansville,B105,Saint Joseph School,Gibson,64.0,25.0,17.48,143.0,2725,East Gibson School Corporation
661,9215,Diocese of Evansville,B105,Saint Joseph School,Gibson,64.0,25.0,17.48,143.0,2735,North Gibson School Corporation
662,9215,Diocese of Evansville,B105,Saint Joseph School,Gibson,64.0,25.0,17.48,143.0,6445,Pike County School Corporation
663,9215,Diocese of Evansville,B115,Holy Cross School,Gibson,29.0,19.0,13.1,145.0,6600,M S D North Posey County Schools
664,9215,Diocese of Evansville,B115,Holy Cross School,Gibson,29.0,19.0,13.1,145.0,2735,North Gibson School Corporation
665,9215,Diocese of Evansville,B115,Holy Cross School,Gibson,29.0,19.0,13.1,145.0,2765,South Gibson School Corporation
666,9215,Diocese of Evansville,B120,Saint James School,Gibson,70.0,26.0,12.09,215.0,2725,East Gibson School Corporation
667,9215,Diocese of Evansville,B120,Saint James School,Gibson,70.0,26.0,12.09,215.0,7995,Evansville Vanderburgh School Corporation
668,9215,Diocese of Evansville,B120,Saint James School,Gibson,70.0,26.0,12.09,215.0,2735,North Gibson School Corporation
669,9215,Diocese of Evansville,B120,Saint James School,Gibson,70.0,26.0,12.09,215.0,2765,South Gibson School Corporation
